timestamp,temperatura_C,vazao_L_min,dc_cooler_%,dc_resistencia_%,resistencia
2026-03-04 18:10:32,39.01,0.67,66,49,ON
2026-03-04 18:10:34,39.17,1.33,63,48,ON
2026-03-04 18:10:36,39.09,1.33,65,50,ON
2026-03-04 18:10:38,39.01,1.33,64,49,ON
2026-03-04 18:10:40,39.04,1.33,63,49,ON
2026-03-04 18:10:42,39.01,0.67,64,49,ON
2026-03-04 18:10:44,39.04,0.67,65,49,ON
2026-03-04 18:10:46,39.01,1.33,63,50,ON
2026-03-04 18:10:48,39.04,1.33,63,49,ON
2026-03-04 18:10:50,39.07,1.33,63,49,ON
2026-03-04 18:10:52,39.09,0.67,65,49,ON
2026-03-04 18:10:54,39.17,0.67,66,48,ON
2026-03-04 18:10:56,39.01,2.0,61,50,ON
2026-03-04 18:10:58,39.04,0.67,66,49,ON
2026-03-04 18:11:00,39.04,2.0,62,50,ON
2026-03-04 18:11:02,39.04,1.33,63,49,ON
2026-03-04 18:11:04,39.25,0.67,66,48,ON
2026-03-04 18:11:06,39.09,0.67,66,50,ON
2026-03-04 18:11:08,39.14,0.67,66,48,ON
2026-03-04 18:11:10,39.07,1.33,63,50,ON
2026-03-04 18:11:12,39.01,1.33,63,49,ON
2026-03-04 18:11:14,39.14,0.67,66,49,ON
2026-03-04 18:11:16,39.14,0.67,64,49,ON
2026-03-04 18:11:18,39.04,1.33,63,50,ON
2026-03-04 18:11:20,39.04,1.33,63,49,ON
2026-03-04 18:11:22,39.17,1.33,64,49,ON
2026-03-04 18:11:24,39.17,1.33,64,49,ON
2026-03-04 18:11:26,39.09,2.0,61,50,ON
2026-03-04 18:11:28,39.41,0.67,65,47,ON
2026-03-04 18:11:30,39.04,0.67,65,52,ON
2026-03-04 18:11:32,39.14,0.67,66,48,ON
2026-03-04 18:11:34,39.3,0.67,66,49,ON
2026-03-04 18:11:36,39.36,0.67,65,48,ON
2026-03-04 18:11:38,39.07,0.67,64,51,ON
2026-03-04 18:11:40,39.12,0.67,64,49,ON
2026-03-04 18:11:42,39.09,0.67,64,50,ON
2026-03-04 18:11:44,39.2,1.33,62,48,ON
2026-03-04 18:11:46,39.25,0.67,64,49,ON
2026-03-04 18:11:48,39.14,1.33,63,50,ON
2026-03-04 18:11:50,39.3,0.67,66,48,ON
2026-03-04 18:11:52,39.25,0.67,66,50,ON
2026-03-04 18:11:54,39.22,1.33,63,49,ON
2026-03-04 18:11:56,39.17,0.67,65,50,ON
2026-03-04 18:11:58,39.07,1.33,63,50,ON
2026-03-04 18:12:00,39.09,1.33,64,50,ON
2026-03-04 18:12:02,39.2,2.0,62,49,ON
2026-03-04 18:12:04,39.3,1.33,62,49,ON
2026-03-04 18:12:06,39.2,0.67,65,50,ON
2026-03-04 18:12:08,39.25,0.67,65,49,ON
2026-03-04 18:12:10,39.28,0.67,64,49,ON
2026-03-04 18:12:12,39.28,0.67,65,49,ON
2026-03-04 18:12:14,39.14,0.67,66,50,ON
2026-03-04 18:12:16,39.38,1.33,62,47,ON
2026-03-04 18:12:18,39.2,0.67,65,51,ON
2026-03-04 18:12:20,39.3,0.67,65,48,ON
2026-03-04 18:12:22,39.22,0.67,65,51,ON
2026-03-04 18:12:24,39.41,0.67,65,48,ON
2026-03-04 18:12:26,39.38,1.33,63,50,ON
2026-03-04 18:12:28,39.38,0.67,65,49,ON
2026-03-04 18:12:30,39.46,1.33,63,49,ON
2026-03-04 18:12:32,39.25,0.67,66,51,ON
2026-03-04 18:12:34,39.3,1.33,63,49,ON
2026-03-04 18:12:36,39.3,0.67,65,50,ON
2026-03-04 18:12:38,39.28,2.0,61,49,ON
2026-03-04 18:12:40,39.28,0.67,65,50,ON
2026-03-04 18:12:42,39.41,2.0,60,48,ON
2026-03-04 18:12:44,39.38,2.0,60,50,ON
2026-03-04 18:12:46,39.38,1.33,62,49,ON
2026-03-04 18:12:48,39.36,0.67,64,49,ON
2026-03-04 18:12:50,39.36,0.67,64,49,ON
2026-03-04 18:12:52,39.25,0.67,65,50,ON
2026-03-04 18:12:54,39.25,1.33,62,49,ON
2026-03-04 18:12:56,39.25,0.67,64,50,ON
2026-03-04 18:12:58,39.12,0.67,64,51,ON
2026-03-04 18:13:00,39.41,0.67,64,48,ON
2026-03-04 18:13:02,39.59,0.67,65,48,ON
2026-03-04 18:13:04,39.28,1.33,63,51,ON
2026-03-04 18:13:06,39.25,2.0,61,49,ON
2026-03-04 18:13:08,39.25,0.67,65,50,ON
2026-03-04 18:13:10,39.36,0.67,65,49,ON
2026-03-04 18:13:12,39.59,1.33,62,48,ON
2026-03-04 18:13:14,39.46,1.33,62,50,ON
2026-03-04 18:13:16,39.43,0.67,65,49,ON
2026-03-04 18:13:18,39.25,0.67,65,51,ON
2026-03-04 18:13:20,39.67,0.67,65,46,ON
2026-03-04 18:13:22,39.41,1.33,63,52,ON
2026-03-04 18:13:24,39.46,0.67,65,48,ON
2026-03-04 18:13:26,39.36,1.33,62,51,ON
2026-03-04 18:13:28,39.43,1.33,63,48,ON
2026-03-04 18:13:30,39.41,1.33,64,50,ON
2026-03-04 18:13:32,39.38,1.33,62,49,ON
2026-03-04 18:13:34,39.49,2.0,60,49,ON
2026-03-04 18:13:36,39.43,1.33,62,50,ON
2026-03-04 18:13:38,39.43,1.33,63,49,ON
2026-03-04 18:13:40,39.41,1.33,62,50,ON
2026-03-04 18:13:42,39.49,0.67,64,49,ON
2026-03-04 18:13:44,39.41,1.33,62,50,ON
2026-03-04 18:13:46,39.46,0.67,65,49,ON
2026-03-04 18:13:48,39.41,0.67,65,50,ON
2026-03-04 18:13:50,39.41,1.33,62,49,ON
2026-03-04 18:13:52,39.57,0.67,65,48,ON
2026-03-04 18:13:54,39.36,0.67,65,51,ON
2026-03-04 18:13:56,39.2,1.33,62,51,ON
2026-03-04 18:13:58,39.46,0.67,65,48,ON
2026-03-04 18:14:00,39.2,1.33,62,52,ON
2026-03-04 18:14:02,39.46,0.67,66,47,ON
2026-03-04 18:14:04,39.41,0.67,65,51,ON
2026-03-04 18:14:06,39.33,1.33,63,50,ON
2026-03-04 18:14:08,39.43,1.33,62,49,ON
2026-03-04 18:14:10,39.43,2.0,62,50,ON
2026-03-04 18:14:12,39.49,0.67,66,49,ON
2026-03-04 18:14:14,39.43,0.67,65,50,ON
2026-03-04 18:14:16,39.25,1.33,64,51,ON
2026-03-04 18:14:18,39.28,0.67,66,50,ON
2026-03-04 18:14:20,39.38,1.33,62,50,ON
2026-03-04 18:14:22,39.36,1.33,62,50,ON
2026-03-04 18:14:24,39.38,1.33,62,50,ON
2026-03-04 18:14:26,39.28,0.67,65,51,ON
2026-03-04 18:14:28,39.41,1.33,63,49,ON
2026-03-04 18:14:30,39.36,1.33,62,51,ON
2026-03-04 18:14:32,39.38,0.67,66,50,ON
2026-03-04 18:14:34,39.41,2.0,60,50,ON
2026-03-04 18:14:36,39.3,1.33,62,51,ON
2026-03-04 18:14:38,39.3,0.67,64,50,ON
2026-03-04 18:14:40,39.41,1.33,62,50,ON
2026-03-04 18:14:42,39.33,0.67,64,51,ON
2026-03-04 18:14:44,39.49,1.33,63,49,ON
2026-03-04 18:14:46,39.51,1.33,62,50,ON
2026-03-04 18:14:48,39.46,0.67,64,50,ON
2026-03-04 18:14:50,39.51,1.33,61,49,ON
2026-03-04 18:14:52,39.46,1.33,61,50,ON
2026-03-04 18:14:54,39.62,0.67,64,48,ON
2026-03-04 18:14:56,39.46,1.33,62,51,ON
2026-03-04 18:14:58,39.36,2.0,60,50,ON
2026-03-04 18:15:00,39.46,0.67,64,49,ON
2026-03-04 18:15:02,39.36,1.33,62,51,ON
2026-03-04 18:15:04,39.43,2.0,61,49,ON
2026-03-04 18:15:06,39.49,1.33,61,50,ON
2026-03-04 18:15:08,39.36,1.33,61,51,ON
2026-03-04 18:15:10,39.46,0.67,64,49,ON
2026-03-04 18:15:12,39.41,0.67,64,51,ON
2026-03-04 18:15:14,39.07,1.33,61,53,ON
2026-03-04 18:15:16,39.41,1.33,61,48,ON
2026-03-04 18:15:18,39.36,0.67,64,52,ON
2026-03-04 18:15:20,39.46,0.67,65,49,ON
2026-03-04 18:15:22,39.54,1.33,63,50,ON
2026-03-04 18:15:24,39.43,0.67,64,51,ON
2026-03-04 18:15:26,39.49,1.33,62,50,ON
2026-03-04 18:15:28,39.51,0.67,64,50,ON
2026-03-04 18:15:30,39.33,0.67,65,51,ON
2026-03-04 18:15:32,39.41,0.67,63,50,ON
2026-03-04 18:15:34,39.33,0.67,63,51,ON
2026-03-04 18:15:36,39.41,2.0,60,50,ON
2026-03-04 18:15:38,39.14,2.0,59,53,ON
2026-03-04 18:15:40,39.36,0.67,64,49,ON
2026-03-04 18:15:42,39.3,1.33,62,52,ON
2026-03-04 18:15:44,39.51,0.67,64,49,ON
2026-03-04 18:15:46,39.49,0.67,64,51,ON
2026-03-04 18:15:48,39.38,0.67,65,51,ON
2026-03-04 18:15:50,39.41,0.67,64,50,ON
2026-03-04 18:15:52,39.36,1.33,63,51,ON
2026-03-04 18:15:54,39.43,0.67,66,50,ON
2026-03-04 18:15:56,39.46,1.33,62,51,ON
2026-03-04 18:15:58,39.38,1.33,61,51,ON
2026-03-04 18:16:00,39.3,1.33,61,51,ON
2026-03-04 18:16:02,39.51,1.33,62,49,ON
2026-03-04 18:16:04,39.33,0.67,64,52,ON
2026-03-04 18:16:06,39.25,0.67,64,51,ON
2026-03-04 18:16:08,39.41,1.33,63,50,ON
2026-03-04 18:16:10,39.59,1.33,62,49,ON
2026-03-04 18:16:12,39.59,0.67,64,50,ON
2026-03-04 18:16:14,39.2,1.33,62,53,ON
2026-03-04 18:16:16,39.43,1.33,62,49,ON
2026-03-04 18:16:18,39.46,0.67,64,51,ON
2026-03-04 18:16:20,39.46,0.67,64,50,ON
2026-03-04 18:16:22,39.46,1.33,62,51,ON
2026-03-04 18:16:24,39.59,1.33,62,49,ON
2026-03-04 18:16:26,39.41,1.33,62,52,ON
2026-03-04 18:16:28,39.38,0.67,64,50,ON
2026-03-04 18:16:30,39.46,1.33,62,51,ON
2026-03-04 18:16:32,39.51,0.67,65,50,ON
2026-03-04 18:16:34,39.67,0.67,66,49,ON
2026-03-04 18:16:36,39.49,1.33,62,52,ON
2026-03-04 18:16:38,39.41,0.67,64,51,ON
2026-03-04 18:16:40,39.57,0.67,65,50,ON
2026-03-04 18:16:42,39.59,1.33,62,50,ON
2026-03-04 18:16:44,39.46,0.67,65,51,ON
2026-03-04 18:16:46,39.62,1.33,62,49,ON
2026-03-04 18:16:48,39.59,1.33,62,51,ON
2026-03-04 18:16:50,39.49,0.67,65,51,ON
2026-03-04 18:16:52,39.67,0.67,65,49,ON
2026-03-04 18:16:54,39.51,1.33,63,52,ON
2026-03-04 18:16:56,39.7,1.33,63,48,ON
2026-03-04 18:16:58,39.36,0.67,63,54,ON
2026-03-04 18:17:00,39.51,0.67,65,49,ON
2026-03-04 18:17:02,39.49,0.67,64,52,ON
2026-03-04 18:17:04,39.57,2.0,60,50,ON
2026-03-04 18:17:06,39.51,0.67,64,51,ON
2026-03-04 18:17:08,39.57,0.67,64,50,ON
2026-03-04 18:17:10,39.49,1.33,62,51,ON
2026-03-04 18:17:12,39.36,1.33,62,52,ON
2026-03-04 18:17:14,39.67,0.67,64,49,ON
2026-03-04 18:17:16,39.65,0.67,63,51,ON
2026-03-04 18:17:18,39.57,1.33,61,50,ON
2026-03-04 18:17:20,39.73,2.0,59,49,ON
2026-03-04 18:17:22,39.7,0.67,65,50,ON
2026-03-04 18:17:24,39.57,1.33,61,51,ON
2026-03-04 18:17:26,39.49,0.67,64,51,ON
2026-03-04 18:17:28,39.49,0.67,64,51,ON
2026-03-04 18:17:30,39.46,0.67,64,51,ON
2026-03-04 18:17:32,39.46,0.67,63,51,ON
2026-03-04 18:17:34,39.49,0.67,64,51,ON
2026-03-04 18:17:36,39.67,0.67,65,49,ON
2026-03-04 18:17:38,39.54,1.33,61,52,ON
2026-03-04 18:17:40,39.59,0.67,64,50,ON
2026-03-04 18:17:42,39.51,1.33,61,52,ON
2026-03-04 18:17:44,39.41,0.67,64,51,ON
2026-03-04 18:17:46,39.46,0.67,63,51,ON
2026-03-04 18:17:48,39.7,0.67,64,49,ON
2026-03-04 18:17:50,39.7,0.67,64,51,ON
2026-03-04 18:17:52,39.49,1.33,61,52,ON
2026-03-04 18:17:54,39.62,1.33,62,50,ON
2026-03-04 18:17:56,39.51,0.67,64,52,ON
2026-03-04 18:17:58,39.54,0.67,63,50,ON
2026-03-04 18:18:00,39.67,0.67,64,50,ON
2026-03-04 18:18:02,39.38,0.67,64,53,ON
2026-03-04 18:18:04,39.54,1.33,61,49,ON
2026-03-04 18:18:06,39.51,0.67,64,52,ON
2026-03-04 18:18:08,39.7,0.67,63,49,ON
2026-03-04 18:18:10,39.46,1.33,62,53,ON
2026-03-04 18:18:12,39.62,1.33,61,49,ON
2026-03-04 18:18:14,39.49,1.33,61,53,ON
2026-03-04 18:18:16,39.46,1.33,61,51,ON
2026-03-04 18:18:18,39.7,0.67,64,50,ON
2026-03-04 18:18:20,39.46,0.67,64,53,ON
2026-03-04 18:18:22,39.57,1.33,61,50,ON
2026-03-04 18:18:24,39.62,0.67,64,51,ON
2026-03-04 18:18:26,39.67,1.33,61,50,ON
2026-03-04 18:18:28,39.75,2.0,59,50,ON
2026-03-04 18:18:30,39.49,0.67,63,53,ON
2026-03-04 18:18:32,39.78,0.67,63,48,ON
2026-03-04 18:18:34,39.78,0.67,64,51,ON
2026-03-04 18:18:36,39.73,0.67,63,50,ON
2026-03-04 18:18:38,39.43,1.33,62,53,ON
2026-03-04 18:18:40,39.78,0.67,63,48,ON
2026-03-04 18:18:42,39.38,1.33,61,55,ON
2026-03-04 18:18:44,39.7,0.67,64,48,ON
2026-03-04 18:18:46,39.78,1.33,61,51,ON
2026-03-04 18:18:48,39.78,2.0,60,50,ON
2026-03-04 18:18:50,39.67,0.67,63,51,ON
2026-03-04 18:18:52,39.67,0.67,64,50,ON
2026-03-04 18:18:54,39.59,1.33,62,52,ON
2026-03-04 18:18:56,39.67,1.33,63,50,ON
2026-03-04 18:18:58,39.73,0.67,64,51,ON
2026-03-04 18:19:00,39.73,1.33,62,50,ON
2026-03-04 18:19:02,39.49,0.67,63,53,ON
2026-03-04 18:19:04,39.65,0.67,63,50,ON
2026-03-04 18:19:06,39.73,0.67,63,51,ON
2026-03-04 18:19:08,39.46,0.67,64,53,ON
2026-03-04 18:19:10,39.7,2.0,59,49,ON
2026-03-04 18:19:12,39.46,2.0,60,53,ON
2026-03-04 18:19:14,39.51,1.33,62,50,ON
2026-03-04 18:19:16,39.73,0.67,63,50,ON
2026-03-04 18:19:18,39.78,1.33,61,50,ON
2026-03-04 18:19:20,39.46,0.67,64,53,ON
2026-03-04 18:19:22,39.67,1.33,61,49,ON
2026-03-04 18:19:24,39.67,0.67,63,52,ON
2026-03-04 18:19:26,39.57,0.67,63,51,ON
2026-03-04 18:19:28,39.73,0.67,64,50,ON
2026-03-04 18:19:30,39.65,0.67,63,52,ON
2026-03-04 18:19:32,39.67,1.33,62,50,ON
2026-03-04 18:19:34,39.54,0.67,63,52,ON
2026-03-04 18:19:36,39.62,0.67,63,50,ON
2026-03-04 18:19:38,39.54,1.33,61,52,ON
2026-03-04 18:19:40,39.67,0.67,63,50,ON
2026-03-04 18:19:42,39.86,0.67,63,50,ON
2026-03-04 18:19:44,39.59,0.67,63,53,ON
2026-03-04 18:19:46,39.7,0.67,63,50,ON
2026-03-04 18:19:48,39.7,0.67,63,51,ON
2026-03-04 18:19:50,39.73,0.67,65,50,ON
2026-03-04 18:19:52,39.57,0.67,63,52,ON
2026-03-04 18:19:54,39.62,1.33,62,50,ON
2026-03-04 18:19:56,39.78,1.33,61,50,ON
2026-03-04 18:19:58,39.78,0.67,65,51,ON
2026-03-04 18:20:00,39.51,0.67,63,53,ON
2026-03-04 18:20:02,39.46,1.33,62,52,ON
2026-03-04 18:20:04,39.59,1.33,61,51,ON
2026-03-04 18:20:06,39.62,0.67,63,51,ON
2026-03-04 18:20:08,39.7,1.33,61,50,ON
2026-03-04 18:20:10,39.41,1.33,61,54,ON
2026-03-04 18:20:12,39.59,0.67,63,50,ON
2026-03-04 18:20:14,39.57,0.67,64,52,ON
2026-03-04 18:20:16,39.7,0.67,63,50,ON
2026-03-04 18:20:18,39.54,0.67,63,53,ON
2026-03-04 18:20:20,39.7,1.33,62,50,ON
2026-03-04 18:20:22,39.51,0.67,65,53,ON
2026-03-04 18:20:24,39.7,1.33,61,49,ON
2026-03-04 18:20:26,39.67,0.67,64,52,ON
2026-03-04 18:20:28,39.51,0.67,64,52,ON
2026-03-04 18:20:30,39.67,0.67,64,50,ON
2026-03-04 18:20:32,39.7,1.33,62,51,ON
2026-03-04 18:20:34,39.73,1.33,61,51,ON
2026-03-04 18:20:36,39.78,0.67,63,51,ON
2026-03-04 18:20:38,39.73,0.67,62,51,ON
2026-03-04 18:20:40,39.67,1.33,61,51,ON
2026-03-04 18:20:42,39.62,0.67,63,52,ON
2026-03-04 18:20:44,39.57,0.67,64,52,ON
2026-03-04 18:20:46,39.67,2.0,59,51,ON
2026-03-04 18:20:48,39.73,0.67,64,51,ON
2026-03-04 18:20:50,39.81,0.67,63,50,ON
2026-03-04 18:20:52,39.7,1.33,61,52,ON
2026-03-04 18:20:54,39.43,0.67,63,53,ON
2026-03-04 18:20:56,39.83,0.67,63,48,ON
2026-03-04 18:20:58,39.7,1.33,61,53,ON
2026-03-04 18:21:00,39.57,0.67,64,51,ON
2026-03-04 18:21:02,39.83,1.33,61,50,ON
2026-03-04 18:21:04,39.78,0.67,63,52,ON
2026-03-04 18:21:06,39.86,0.67,64,50,ON
2026-03-04 18:21:08,39.67,2.0,59,52,ON
2026-03-04 18:21:10,39.78,0.67,64,50,ON
2026-03-04 18:21:12,39.86,0.67,65,51,ON
2026-03-04 18:21:14,39.78,1.33,61,51,ON
2026-03-04 18:21:16,39.49,0.67,64,53,ON
2026-03-04 18:21:18,39.7,0.67,63,50,ON
2026-03-04 18:21:20,39.67,1.33,61,52,ON
2026-03-04 18:21:22,39.62,0.67,62,51,ON
2026-03-04 18:21:24,39.73,1.33,62,51,ON
2026-03-04 18:21:26,39.75,1.33,60,51,ON
2026-03-04 18:21:28,39.59,0.67,62,52,ON
2026-03-04 18:21:30,39.73,0.67,63,50,ON
2026-03-04 18:21:32,39.78,1.33,61,51,ON
2026-03-04 18:21:34,39.59,0.67,62,52,ON
2026-03-04 18:21:36,39.78,0.67,63,50,ON
2026-03-04 18:21:38,39.7,0.67,64,52,ON
2026-03-04 18:21:40,39.59,1.33,61,52,ON
2026-03-04 18:21:42,39.7,0.67,63,51,ON
2026-03-04 18:21:44,39.57,0.67,64,53,ON
2026-03-04 18:21:46,39.59,0.67,64,51,ON
2026-03-04 18:21:48,39.67,1.33,62,51,ON
2026-03-04 18:21:50,39.86,1.33,62,50,ON
2026-03-04 18:21:52,39.62,0.67,63,53,ON
2026-03-04 18:21:54,39.7,0.67,63,50,ON
2026-03-04 18:21:56,39.51,0.67,63,54,ON
2026-03-04 18:21:58,39.67,1.33,62,50,ON
2026-03-04 18:22:00,39.81,1.33,61,51,ON
2026-03-04 18:22:02,39.49,0.67,64,54,ON
2026-03-04 18:22:04,39.67,1.33,61,50,ON
2026-03-04 18:22:06,39.78,0.67,64,51,ON
2026-03-04 18:22:08,39.81,0.67,64,51,ON
2026-03-04 18:22:10,39.7,0.67,63,52,ON
2026-03-04 18:22:12,39.73,1.33,62,51,ON
2026-03-04 18:22:14,39.51,2.0,59,53,ON
2026-03-04 18:22:16,39.67,1.33,61,50,ON
2026-03-04 18:22:18,39.57,0.67,63,53,ON
2026-03-04 18:22:20,39.54,1.33,61,52,ON
2026-03-04 18:22:22,39.57,1.33,61,52,ON
2026-03-04 18:22:24,39.78,0.67,63,50,ON
2026-03-04 18:22:26,39.54,1.33,62,54,ON
2026-03-04 18:22:28,39.73,1.33,61,50,ON
2026-03-04 18:22:30,39.57,0.67,63,54,ON
2026-03-04 18:22:32,39.78,0.67,65,50,ON
2026-03-04 18:22:34,39.75,1.33,61,52,ON
2026-03-04 18:22:36,39.46,1.33,62,53,ON
2026-03-04 18:22:38,39.62,1.33,61,51,ON
2026-03-04 18:22:40,39.81,2.0,58,51,ON
2026-03-04 18:22:42,39.62,1.33,60,53,ON
2026-03-04 18:22:44,39.83,0.67,64,50,ON
2026-03-04 18:22:46,39.57,1.33,61,54,ON
2026-03-04 18:22:48,39.83,1.33,62,49,ON
2026-03-04 18:22:50,39.86,1.33,62,52,ON
2026-03-04 18:22:52,39.67,2.0,59,52,ON
2026-03-04 18:22:54,39.81,0.67,63,50,ON
2026-03-04 18:22:56,39.75,0.67,62,52,ON
2026-03-04 18:22:58,39.51,0.67,63,53,ON
2026-03-04 18:23:00,39.81,1.33,61,50,ON
2026-03-04 18:23:02,39.86,1.33,61,52,ON
2026-03-04 18:23:04,39.83,2.0,58,51,ON
2026-03-04 18:23:06,39.86,0.67,63,51,ON
2026-03-04 18:23:08,39.67,0.67,64,53,ON
2026-03-04 18:23:10,39.78,1.33,61,50,ON
2026-03-04 18:23:12,39.86,0.67,63,51,ON
2026-03-04 18:23:14,39.86,0.67,64,51,ON
2026-03-04 18:23:16,39.83,1.33,61,51,ON
2026-03-04 18:23:18,39.73,1.33,61,52,ON
2026-03-04 18:23:20,39.7,0.67,63,52,ON
2026-03-04 18:23:22,39.78,0.67,64,51,ON
2026-03-04 18:23:24,39.67,0.67,63,52,ON
2026-03-04 18:23:26,39.89,1.33,61,50,ON
2026-03-04 18:23:28,39.73,0.67,63,53,ON
2026-03-04 18:23:30,39.73,1.33,61,51,ON
2026-03-04 18:23:32,39.43,1.33,61,54,ON
2026-03-04 18:23:34,39.78,1.33,61,49,ON
2026-03-04 18:23:36,39.78,1.33,61,53,ON
2026-03-04 18:23:38,39.78,0.67,63,51,ON
2026-03-04 18:23:40,39.75,0.67,63,52,ON
2026-03-04 18:23:42,39.7,0.67,64,52,ON
2026-03-04 18:23:44,39.83,1.33,61,51,ON
2026-03-04 18:23:46,39.78,1.33,62,52,ON
2026-03-04 18:23:48,39.57,0.67,64,53,ON
2026-03-04 18:23:50,39.75,1.33,63,50,ON
2026-03-04 18:23:52,39.57,0.67,63,54,ON
2026-03-04 18:23:54,39.78,0.67,63,50,ON
2026-03-04 18:23:56,39.81,1.33,62,52,ON
2026-03-04 18:23:58,39.86,0.67,65,51,ON
2026-03-04 18:24:00,39.78,0.67,64,52,ON
2026-03-04 18:24:02,39.78,1.33,63,51,ON
2026-03-04 18:24:04,39.49,0.67,64,54,ON
2026-03-04 18:24:06,39.78,0.67,63,50,ON
2026-03-04 18:24:08,39.59,0.67,63,54,ON
2026-03-04 18:24:10,39.73,1.33,62,50,ON
2026-03-04 18:24:12,39.67,1.33,61,53,ON
2026-03-04 18:24:14,39.67,0.67,64,52,ON
2026-03-04 18:24:16,39.57,1.33,62,53,ON
2026-03-04 18:24:18,39.41,0.67,64,53,ON
2026-03-04 18:24:20,39.67,0.67,63,51,ON
2026-03-04 18:24:22,39.78,1.33,61,52,ON
2026-03-04 18:24:24,39.67,1.33,62,52,ON
2026-03-04 18:24:26,39.73,1.33,61,51,ON
2026-03-04 18:24:28,39.67,0.67,63,53,ON
2026-03-04 18:24:30,39.59,0.67,63,53,ON
2026-03-04 18:24:32,39.7,2.0,59,51,ON
2026-03-04 18:24:34,39.57,0.67,63,53,ON
2026-03-04 18:24:36,39.7,0.67,64,51,ON
2026-03-04 18:24:38,39.73,1.33,62,52,ON
2026-03-04 18:24:40,39.62,1.33,62,53,ON
2026-03-04 18:24:42,39.7,1.33,60,52,ON
2026-03-04 18:24:44,39.67,0.67,63,53,ON
2026-03-04 18:24:46,39.7,0.67,63,52,ON
2026-03-04 18:24:48,39.67,1.33,62,52,ON
2026-03-04 18:24:50,39.67,0.67,63,52,ON
2026-03-04 18:24:52,39.83,0.67,64,51,ON
2026-03-04 18:24:54,39.62,0.67,63,54,ON
2026-03-04 18:24:56,39.75,1.33,61,51,ON
2026-03-04 18:24:58,39.67,1.33,61,53,ON
2026-03-04 18:25:00,39.67,0.67,63,52,ON
2026-03-04 18:25:02,39.7,0.67,63,52,ON
2026-03-04 18:25:04,39.78,0.67,63,51,ON
2026-03-04 18:25:06,39.7,0.67,63,53,ON
2026-03-04 18:25:08,39.81,1.33,60,51,ON
2026-03-04 18:25:10,39.59,1.33,60,54,ON
2026-03-04 18:25:12,39.67,0.67,63,51,ON
2026-03-04 18:25:14,39.83,0.67,63,51,ON
2026-03-04 18:25:16,39.62,1.33,61,54,ON
2026-03-04 18:25:18,39.67,1.33,61,52,ON
2026-03-04 18:25:20,39.78,0.67,64,52,ON
2026-03-04 18:25:22,39.67,0.67,63,53,ON
2026-03-04 18:25:24,39.59,0.67,63,53,ON
2026-03-04 18:25:26,39.7,1.33,61,52,ON
2026-03-04 18:25:28,39.78,1.33,62,52,ON
2026-03-04 18:25:30,39.62,0.67,64,53,ON
2026-03-04 18:25:32,39.78,0.67,64,51,ON
2026-03-04 18:25:34,39.78,0.67,63,53,ON
2026-03-04 18:25:36,39.54,0.67,63,54,ON
2026-03-04 18:25:38,39.75,1.33,61,51,ON
2026-03-04 18:25:40,39.83,1.33,61,52,ON
2026-03-04 18:25:42,39.86,1.33,61,51,ON
